satellite,year,day_of_year,hour,hour_url
GOES19,2025,124,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/07/catalog.html
GOES19,2025,124,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/08/catalog.html
GOES19,2025,124,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/09/catalog.html
GOES19,2025,124,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/10/catalog.html
GOES19,2025,124,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/11/catalog.html
GOES19,2025,124,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/12/catalog.html
GOES19,2025,124,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/13/catalog.html
GOES19,2025,124,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/14/catalog.html
GOES19,2025,124,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/15/catalog.html
GOES19,2025,124,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/16/catalog.html
GOES19,2025,124,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/17/catalog.html
GOES19,2025,124,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/18/catalog.html
GOES19,2025,124,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/19/catalog.html
GOES19,2025,124,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/20/catalog.html
GOES19,2025,124,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/21/catalog.html
GOES19,2025,124,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/22/catalog.html
GOES19,2025,124,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/124/23/catalog.html
GOES19,2025,125,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/00/catalog.html
GOES19,2025,125,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/01/catalog.html
GOES19,2025,125,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/02/catalog.html
GOES19,2025,125,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/03/catalog.html
GOES19,2025,125,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/04/catalog.html
GOES19,2025,125,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/05/catalog.html
GOES19,2025,125,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/06/catalog.html
GOES19,2025,125,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/07/catalog.html
GOES19,2025,125,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/08/catalog.html
GOES19,2025,125,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/09/catalog.html
GOES19,2025,125,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/10/catalog.html
GOES19,2025,125,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/11/catalog.html
GOES19,2025,125,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/12/catalog.html
GOES19,2025,125,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/13/catalog.html
GOES19,2025,125,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/14/catalog.html
GOES19,2025,125,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/15/catalog.html
GOES19,2025,125,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/16/catalog.html
GOES19,2025,125,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/17/catalog.html
GOES19,2025,125,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/18/catalog.html
GOES19,2025,125,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/19/catalog.html
GOES19,2025,125,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/20/catalog.html
GOES19,2025,125,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/21/catalog.html
GOES19,2025,125,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/22/catalog.html
GOES19,2025,125,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/125/23/catalog.html
GOES19,2025,126,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/00/catalog.html
GOES19,2025,126,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/01/catalog.html
GOES19,2025,126,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/02/catalog.html
GOES19,2025,126,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/03/catalog.html
GOES19,2025,126,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/04/catalog.html
GOES19,2025,126,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/05/catalog.html
GOES19,2025,126,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/06/catalog.html
GOES19,2025,126,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/07/catalog.html
GOES19,2025,126,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/08/catalog.html
GOES19,2025,126,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/09/catalog.html
GOES19,2025,126,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/10/catalog.html
GOES19,2025,126,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/11/catalog.html
GOES19,2025,126,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/12/catalog.html
GOES19,2025,126,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/13/catalog.html
GOES19,2025,126,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/14/catalog.html
GOES19,2025,126,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/15/catalog.html
GOES19,2025,126,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/16/catalog.html
GOES19,2025,126,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/17/catalog.html
GOES19,2025,126,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/18/catalog.html
GOES19,2025,126,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/19/catalog.html
GOES19,2025,126,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/20/catalog.html
GOES19,2025,126,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/21/catalog.html
GOES19,2025,126,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/22/catalog.html
GOES19,2025,126,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/126/23/catalog.html
GOES19,2025,127,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/00/catalog.html
GOES19,2025,127,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/01/catalog.html
GOES19,2025,127,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/02/catalog.html
GOES19,2025,127,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/03/catalog.html
GOES19,2025,127,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/04/catalog.html
GOES19,2025,127,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/05/catalog.html
GOES19,2025,127,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/06/catalog.html
GOES19,2025,127,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/07/catalog.html
GOES19,2025,127,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/08/catalog.html
GOES19,2025,127,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/09/catalog.html
GOES19,2025,127,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/10/catalog.html
GOES19,2025,127,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/11/catalog.html
GOES19,2025,127,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/12/catalog.html
GOES19,2025,127,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/13/catalog.html
GOES19,2025,127,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/14/catalog.html
GOES19,2025,127,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/15/catalog.html
GOES19,2025,127,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/16/catalog.html
GOES19,2025,127,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/17/catalog.html
GOES19,2025,127,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/18/catalog.html
GOES19,2025,127,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/19/catalog.html
GOES19,2025,127,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/20/catalog.html
GOES19,2025,127,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/21/catalog.html
GOES19,2025,127,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/22/catalog.html
GOES19,2025,127,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/127/23/catalog.html
GOES19,2025,128,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/00/catalog.html
GOES19,2025,128,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/01/catalog.html
GOES19,2025,128,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/02/catalog.html
GOES19,2025,128,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/03/catalog.html
GOES19,2025,128,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/04/catalog.html
GOES19,2025,128,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/05/catalog.html
GOES19,2025,128,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/06/catalog.html
GOES19,2025,128,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/07/catalog.html
GOES19,2025,128,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/08/catalog.html
GOES19,2025,128,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/09/catalog.html
GOES19,2025,128,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/10/catalog.html
GOES19,2025,128,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/11/catalog.html
GOES19,2025,128,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/12/catalog.html
GOES19,2025,128,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/13/catalog.html
GOES19,2025,128,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/14/catalog.html
GOES19,2025,128,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/15/catalog.html
GOES19,2025,128,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/16/catalog.html
GOES19,2025,128,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/17/catalog.html
GOES19,2025,128,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/18/catalog.html
GOES19,2025,128,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/19/catalog.html
GOES19,2025,128,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/20/catalog.html
GOES19,2025,128,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/21/catalog.html
GOES19,2025,128,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/22/catalog.html
GOES19,2025,128,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/128/23/catalog.html
GOES19,2025,129,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/00/catalog.html
GOES19,2025,129,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/01/catalog.html
GOES19,2025,129,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/02/catalog.html
GOES19,2025,129,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/03/catalog.html
GOES19,2025,129,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/04/catalog.html
GOES19,2025,129,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/05/catalog.html
GOES19,2025,129,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/06/catalog.html
GOES19,2025,129,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/07/catalog.html
GOES19,2025,129,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/08/catalog.html
GOES19,2025,129,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/09/catalog.html
GOES19,2025,129,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/10/catalog.html
GOES19,2025,129,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/11/catalog.html
GOES19,2025,129,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/12/catalog.html
GOES19,2025,129,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/13/catalog.html
GOES19,2025,129,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/14/catalog.html
GOES19,2025,129,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/15/catalog.html
GOES19,2025,129,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/16/catalog.html
GOES19,2025,129,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/17/catalog.html
GOES19,2025,129,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/18/catalog.html
GOES19,2025,129,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/19/catalog.html
GOES19,2025,129,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/20/catalog.html
GOES19,2025,129,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/21/catalog.html
GOES19,2025,129,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/22/catalog.html
GOES19,2025,129,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/129/23/catalog.html
GOES19,2025,130,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/00/catalog.html
GOES19,2025,130,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/01/catalog.html
GOES19,2025,130,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/02/catalog.html
GOES19,2025,130,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/03/catalog.html
GOES19,2025,130,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/04/catalog.html
GOES19,2025,130,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/05/catalog.html
GOES19,2025,130,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/06/catalog.html
GOES19,2025,130,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/07/catalog.html
GOES19,2025,130,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/08/catalog.html
GOES19,2025,130,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/09/catalog.html
GOES19,2025,130,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/10/catalog.html
GOES19,2025,130,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/11/catalog.html
GOES19,2025,130,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/12/catalog.html
GOES19,2025,130,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/13/catalog.html
GOES19,2025,130,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/14/catalog.html
GOES19,2025,130,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/15/catalog.html
GOES19,2025,130,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/16/catalog.html
GOES19,2025,130,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/17/catalog.html
GOES19,2025,130,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/18/catalog.html
GOES19,2025,130,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/19/catalog.html
GOES19,2025,130,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/130/20/catalog.html
